1628|809,49026,693,298,2978,57158,285,217,604,11238|809,963,414,2270,1893,12,762,36657,7443,604
2364|605,604,123025,22826,1367,1371,165,10599,10846,2978|7840,205596,85,8952,12159,607,1372,70160,103,62206
3038|604,605,122,241259,1059,57158,122917,285,12445,22821|629,122,329,140420,81,159824,197,105,10515,544
1629|49026,57158,49051,122917,54138,1891,863,10138,10193,109439|1422,13920,13411,2109,105,11128,19995,11017,8960,9683
178|59859,767,109439,45243,605,604,298,76600,12444,673|8844,4951,604,13,7326,673,787,489,8467,103
3039|330,49455,13815,61120,122271,12454,240916,18435,49218,333953|568,114,3049,1637,2164,197,9479,1572,274,251
179|2017,4597,400547,10193,863,52616,19727,11368,25095,2759|954,15602,63,602,9894,238,3573,11862,11,1592
180|49600,32924,39269,678,307087,59810,56608,70457,22213,13757|10449,293,303,10806,10480,967,381,9437,2005,838
3040|605,604,120,217,348,58,172,57158,296,122917|8077,13,272,36658,329,808,121,120,36955,10545
1631|57158,121,122,49051,122917,168,1656,172,36658,154|9476,8051,23685,1024,10054,9360,392,25497,9741,10937
181|604,605,16486,16487,16023,862,329,3989,165,1894|8844,9323,10228,8078,9349,22611,862,95,2067,10895
182|56931,46934,13537,74997,355135,9631,191731,273807,313653,13572|714,9073,480,4518,1051,11302,13203,11228,14285,396
1632|200,1891,201,193,25074,10622,9404,12207,9056,134890|9208,9327,274,238,602,63,664,8963,9268,954
184|180863,41446,4233,4234,52616,25095,200,30970,210408,57313|8413,9434,238,9772,9303,11,252,4584,275,10003
1634|99861,49026,271110,120,82675,272,1724,1771,10138,100402|11231,120,10320,16614,10193,14160,10495,907,9609,424
185|25074,26030,12504,360203,40180,72655,269,77041,32303,20778|101,10061,629,11827,280,627,9566,268,26748,400
2366|38145,25160,604,605,20679,25161,140300,34163,54484,251028|5548,816,37165,89,146,345,2310,49530,585,150540
1635|9869,56608,1359,1248,9533,13815,115241,40012,240916,13252|3049,9804,854,629,278,414,812,397,568,11450
186|46207,36540,96724,43347,4507,455,138697,76600,858,313371|5528,34653,16535,1725,13576,497,36355,120,464,76
2367|36658,22826,298,608,10599,10846,51619,40247,695,22215|550,604,603,9354,18,2118,2666,27205,289,274
2368|1891,1892,10193,863,11368,313653,273807,159932,96872,51078|602,9208,664,451,3595,63,687,4584,2054,199
2369|1656,1632,10216,9959,13815,13279,8963,8007,240916,94204|8656,1710,10328,9294,9671,3034,10377,8068,319,963
3041|608,605,604,165,200,168,2978,217,157,13851|235,414,500,289,140420,680,629,127585,177677,155
2371|165,1894,71481,61052,46029,11593,1895,43743,280477,333953|862,497,9591,34152,114,10280,2105,10402,13,17539
187|604,605,767,22826,672,674,671,12444,673,675|808,155,17654,45317,10674,14301,9693,13223,137,10634
3760|22826,12445,674,5174,10599,10846,767,12776,4507,43347|8587,581,1824,10144,11688,1642,2323,2056,280,2657
188|180863,200,199,201,218,56608,63105,277399,9533,1248|2758,241,9331,680,1642,36955,2064,9268,9603,524
189|201274,300666,13205,21183,31650,41670,100783,37900,191731,114044|403,9032,796,10510,9587,14534,10674,2133,10442,11355
3043|10216,863,10193,330,256835,9922,331,11443,213121,41846|524,10660,101,1645,9208,17207,306,2164,949,13
1636|2295,87233,264767,12445,767,16486,16487,16023,2978,12444|122,38828,679,745,1924,9806,1777,550,132,8494
1637|10333,8488,416477,351964,19509,50463,61041,38545,253235,15053|12257,4104,9276,37536,21915,114,9089,11003,9327,11386
3045|809,674,12445,672,675,671,165,608,673,12444|4967,9303,37135,7944,10647,162,639,533,10521,10314
3046|13597,180836,319656,144436,371758,11929,15552,35148,13600,20183|108,11527,8592,8388,9443,702,10153,10779,9099,10549
3047|273807,313653,9533,1359,1248,608,296,87101,115241,280|935,280,1892,902,1103,9443,11,85,123,892
191|200,4543,201,165,2017,217,9922,9267,583,11949|9304,11381,11363,10586,9804,9614,21539,40490,3573,10635
2372|809,11687,285,608,10353,57158,248705,13394,58,49051|601,28736,10687,7443,38560,809,2300,11592,11607,174
192|330,56608,1248,1359,416477,9533,273807,313653,13313,115241|114,9386,712,710,1572,10731,6950,8012,5503,9800
1638|809,109451,204095,59859,2295,605,604,2978,11238,87233|18,4638,2649,927,118,47218,414,762,9473,856
1639|172,157,1656,154,532,944,943,941,530,199|180,2978,557,3981,947,87,480,608,1701,855
1640|5062,13526,37753,42885,45377,41018,28614,25501,307087,71481|1052,11690,184,12105,4553,11543,221,11826,11959,884
3761|105583,72188,211017,51298,261410,283710,58937,33431,36863,39849|9543,9615,24,11665,22843,1949,1523,41201,9759,6972
2375|120,1656,767,674,285,12445,4327,57158,675,9473|7131,676,2502,11804,10402,8874,11472,4327,24807,13416
2376|36668,605,1892,4543,10138,102899,99861,127585,15257,76170|1893,5503,9612,89,9824,2164,10312,10350,9457,62
3048|809,122,285,26730,22826,57158,46897,15909,122917,49051|480,9820,639,9609,539,14776,10122,10110,9426,29478
1641|22826,87233,605,604,180863,89560,49026,155,49693,57158|829,604,14534,858,9428,11959,578,11,27997,1893
3762|809,22821,604,605,2017,90582,57158,30060,672,122917|2322,8005,8916,681,9016,11634,2619,11360,13597,33875
193|1891,80,1656,2295,605,604,87233,942,1894,217|13,9057,73,687,10634,2019,63,6950,9403,6623
1642|87233,82675,21052,505,81541,282247,32830,4911,4771,9281|12,240,11455,2252,4912,747,585,24428,9355,1949
3763|9869,199,200,9798,9509,201,44048,42737,9884,271677|13,197,274,329,5503,680,6950,568,1637,1572
196|14148,201274,148077,15771,51078,61532,69353,313653,24229,24065|2054,9101,20762,8987,6346,9802,20927,602,11862,15602
197|183859,111,47817,208982,31657,77041,32303,266396,18533,13715|10003,2978,1578,7984,8195,27205,847,454,8810,1648
1643|605,1894,120,4233,41446,4234,1893,36003,9471,285|36658,796,9336,161,172,10625,16320,1892,120,197
3764|1891,863,11,10193,329,256835,213121,400547,177677,54825|11,9802,11970,9208,11674,9101,2928,12123,602,199
198|9509,9798,44048,2669,10502,201274,42737,9869,9386,12123|3512,9909,11395,2064,11450,3049,11969,36955,1572,807
1644|32077,184341,39787,361671,73612,103,203,524,311,769|9481,11041,123,37136,1639,8491,5825,873,804,9619
3049|809,140300,241259,1656,387893,102382,8355,950,47626,246655|4523,11836,12279,18736,585,12233,13187,85,1894,49849
2377|165,134481,113300,938,693,192040,14639,196,809,987|207,36557,238,872,8193,17685,639,812,350,2024
200|696,11610,605,604,10739,11337,28384,9686,11561,38031|786,550,194,454,9824,6116,401,38,18,19366
2378|122,120,36668,57158,85693,364,49051,122917,246,415|8005,1900,6488,557,9255,567,585,11010,36647,104
3050|57158,121,122,122917,49051,2978,217,36003,155,49026|140607,89,49026,578,100402,24,155,4247,71,2787
3765|809,604,605,1059,32323,11568,11610,30890,32318,57158|2011,10995,9662,18183,15371,78,1124,1389,155,80
3766|165,63105,13370,11,277399,10122,44192,13815,67221,55687|106,9772,185,603,562,9426,14506,762,11,11549
3051|1375,608,330,1246,1374,1371,1367,157,11158,36571|105,2320,3682,603,10907,624,429,1891,9342,2493
1645|22826,76,180863,1059,608,10846,10599,1826,217,12776|558,509,1642,853,553,9533,4327,1654,9344,8068
1646|36540,927,658,275244,261409,273315,26199,9325,36670,45266|36819,415,2978,660,10340,11176,11808,698,2157,10112
2380|605,604,1059,330,122917,210864,77120,66660,74485,15580|120467,489,769,150540,279,389,23483,122,89,105
1647|1894,1892,1895,11,71481,22826,242,10846,10599,11238|240,826,9728,5924,510,838,4415,2118,15,10705
1648|109439,45243,218329,134890,201274,2100,37849,52247,13291,10394|266856,752,245846,245706,11324,152532,278,51876,205596,49047
1649|180863,9801,245,22279,509,220,52867,121539,117340,86440|497,34299,637,71,27332,11236,1213,197,702,162
1650|604,605,122,140300,15854,49444,296,1894,24914,13815|3175,36355,36657,10681,11808,699,691,708,568,161
2381|863,10193,157,165,63105,168,180863,242,256835,9922|218,680,268,629,17015,9090,409,625,36614,9350
2382|49026,272,262504,247182,157350,28943,27974,117340,44369,86440|27205,1903,152601,603,38,9693,197,429,629,745
836|85766,62241,81976,250556,157050,338689,429392,429389,374174,399938|10661,18947,12610,22970,262500,559,43347,564,12,1970
201|693,330,2295,87233,938,11568,2770,13394,96,10649|161,10734,11707,9671,5143,11448,9609,9800,4995,860
204|71481,307087,165,10633,43743,198450,15552,51078,61532,69353|14,199,11,10390,1585,11252,1213,10388,1892,1850
209|120,104485,11281,40969,57158,122917,49051,15927,254,115241|586,3035,239,348,11216,764,585,805,11202,840
211|49026,155,4543,58244,47860,86556,121539,48482,201274,330|36685,14160,17198,129,550,1954,6878,854,9377,2657
212|49026,330,1734,272,57158,122917,10528,12445,36658,12335|500,70160,200,2011,129,1635,9738,14301,12445,10515
837|112931,32673,10434,56947,114108,180863,36093,1059,195311,44342|339964,28,9709,776,279,947,234,680,4024,12627
838|11238,9869,15969,65759,54825,41394,56828,180644,2669,32916|1587,710,629,397,414,628,9208,274,3049,11310
213|809,9801,29946,21052,81541,505,56608,4911,9281,4771|14295,47889,14283,10218,539,1903,745,630,801,11450
2383|9869,90582,174,168,36571,217,85,4543,51302,11949|8491,805,14742,25010,9603,1892,771,36685,9619,879
839|604,605,13931,40629,62211,36540,120,8217,411,114065|10409,1924,11860,10162,9806,936,120,11459,11010,812
215|604,49026,122,217,54138,950,8355,819,177677,206647|745,568,12,36557,68718,489,24428,862,10681,9509
216|448290,25977,222872,4965,202244,286657,3030,363383,77118,2125|2924,1574,2157,11355,9266,1725,11678,14926,9583,14444
840|47933,200,1891,242,193,201,1892,82700,240,59231|1592,954,3595,862,1645,1892,9091,11000,252,9208
841|12445,767,675,671,674,672,673,161321,90652,41846|1574,345,670,239,1902,11547,13885,8834,13310,170
842|330,218,9869,71481,307087,63105,273807,313653,4806,331|788,6950,581,1637,193,9268,36955,278,858,9087
1651|809,261581,449674,185574,49026,53412,50775,26366,180863,27317|9552,130739,9452,630,242,10673,22,3085,129415,489
217|11238,65759,15969,54825,24914,41394,56828,180644,32916,13699|680,11374,5503,508,85,858,153,602,2788,146
843|36658,36668,605,604,174,157,168,63105,87101,154|938,17654,984,1124,869,141,49530,1634,1688,1893
3054|140300,1656,693,283995,109439,256040,15854,165,49444,45243|100402,45612,10216,3291,9509,44048,36557,557,2164,13460
218|36658,49026,605,604,165,809,608,272,4543,2295|568,602,10480,15371,854,679,13,807,862,550
219|41446,4233,4234,24665,353462,65489,300949,153779,103668,33367|1245,207,153,11472,672,947,11003,122,453,1542
221|40012,220154,42313,52949,275244,261409,273315,275130,26687,46247|12106,10398,13466,2925,1654,2039,11236,9824,4806,1024
844|165,809,285,987,298,277968,45887,605,604,9962|1372,2501,13,197,77,525,207,89,627,44214
3055|330,10216,199,200,8961,10193,863,201,78364,364|6071,28313,37233,27303,629,11000,812,11472,10502,9331
3056|47933,177677,313653,273807,714,707,6637,72766,1632,170934|8866,10539,2054,47333,9431,10545,454,252,9327,10478
222|326359,10303,11595,944,943,285,217,8355,950,608|274,240,1726,10764,10674,68721,102651,89,1372,603
845|2295,87233,9869,17595,416477,282247,27576,14057,18585,161321|5967,6950,9804,47333,63,11359,14334,1572,9560,36955
223|19059,210408,51078,69353,61532,74312,148077,111910,36669,56292|10874,10549,7340,10776,10674,11318,8356,488,1406,11967
3767|172385,57158,76600,22821,1656,14092,767,13127,59859,13274|9340,783,2493,11880,16084,8963,1832,2900,10776,950
224|863,10193,96872,256835,213121,416477,54825,50463,130925,117340|1642,36955,812,197,274,5503,268,193,10020,9350
846|9801,165,241999,245,82696,116745,17595,50454,13818,10735|11000,11823,9451,10215,2064,11862,9489,2758,816,9800
3057|330,14092,25074,177677,12140,63105,2017,32830,37137,16992|2292,2788,1607,9802,8839,40490,10547,10731,568,9587
847|198391,355008,12797,339792,14057,198308,198306,198307,25903,242551|1262,68718,82695,82693,9816,65754,13193,70160,10139,14047
225|1891,200,199,177677,201,63105,47933,9489,277399,22279|8963,9304,1637,329,197,11395,424,8844,199,710
3768|10303,217,15393,9838,31606,8217,30910,70,6723,10641|4995,11566,9322,33839,6964,2028,4327,19316,1633,14588
3059|122,809,57158,49051,122917,49026,155,198677,17632,13394|9273,254,857,380,73,544,676,817,423,122
227|63105,277399,31606,31002,67221,55687,87101,2669,10502,218|101,13,6950,954,1909,10020,329,812,3512,241
3060|148077,8324,333953,100783,305594,49218,280477,17207,28059,80314|10634,10065,10054,1649,13997,11455,11164,8274,15739,9542
228|608,200,157,1892,193,201,165,605,604,172|8974,1687,218,10328,861,1893,2617,1892,9325,165
848|604,605,49026,938,180863,11647,14310,843,335640,189|13,13310,598,480,9504,113,55931,583,14,1578
2384|809,121,57158,49051,36571,10649,605,672,674,12445|251,601,9587,1900,408,35144,9749,6844,2614,117
3061|155,49026,693,604,605,89560,120,49693,11479,36998|380,8488,453,2502,340,36557,10229,8839,920,13
3770|165,1375,296,157,330,1734,196,168,298,102410|10396,10731,274,9869,949,2108,10550,9326,562,6623
2385|809,330,604,605,13394,99861,140300,10515,42057,10192|49538,11232,10191,76341,1581,150540,49530,629,4951,19995
3062|120,57158,49051,122917,269148,17632,148077,121539,68735,32047|120,240,424,121,550,155,27205,857,85,1891
849|2669,81541,505,21052,769,63105,13252,4911,26809,9281|9304,10714,812,9495,867,8963,281,9331,9348,6075
3064|604,605,121,57158,49051,122917,2295,87233,75629,767|107,127585,111,16219,16869,62931,99861,922,14756,161
3065|45266,27022,9593,58,274854,69353,51078,61532,37430,148077|9679,11827,11072,9909,13466,10776,9426,1725,2300,11202
3066|8217,9699,10525,117340,47860,44369,86440,210408,201274,84465|38,76,6114,2788,9443,795,12104,10525,4806,8992
2386|330,49026,10193,37786,772,298,13572,4806,256835,479|10096,18785,7211,10020,49020,49022,16996,74534,268,10314
3069|277968,242551,84465,148077,57046,8007,8963,10549,19103,214216|1541,14757,586,703,808,11770,604,11177,9372,801
2388|122,120,10515,4935,158483,355135,59859,57158,37933,34577|603,671,24,293660,122,1584,565,1548,19995,120
3071|4911,9705,817,77041,32303,311,134890,949,2749,33613|838,3512,7863,814,14534,10802,9549,12092,10537,11202
2389|90582,51302,14900,42313,220154,148077,13597,275130,275244,273315|13997,11359,755,11386,1734,221,11360,10510,2640,9837
2390|330,100783,9489,351964,11238,50463,51078,60769,65755,61532|854,712,11566,9331,114,10020,2064,9598,2164,710
3072|2295,87233,1891,1246,41446,1892,296,63360,63105,87101|16084,1633,415,2108,620,10823,2978,10283,6072,12662
2391|326359,65759,82696,47626,82992,13818,1968,13931,91417,15256|6479,11036,2109,64682,953,2022,9767,55721,50014,862
2392|27768,33557,56608,24470,22826,180863,2779,1359,1248,9533|33,14,32646,9433,6373,14283,10490,101,37144,11443
2393|9922,331,330,177677,31016,20065,11238,13815,116318,2295|9598,275,710,280,251,23210,11860,8987,9087,858
2394|2017,11520,8288,512,81836,10739,418772,313653,9686,273807|8866,9268,2320,9894,33542,252,8987,11862,11,9614
3075|11568,172,674,11949,168,11411,8856,120,49948,9531|19995,107,12405,10681,62,28,65754,115,601,629
850|605,604,532,564,1891,608,9801,530,693,1735|11467,869,75,11862,492,817,11355,11860,8984,9473
2395|330,56608,331,1248,1359,9533,115241,210408,313653,273807|101,5503,4584,1642,268,788,9909,807,9331,1637
2396|121539,63775,48482,119916,201274,16646,46953,36784,38810,89199|197,550,274,629,429,85350,9273,510,275,152736
3076|15393,12537,1632,70,6723,13223,218,59861,57683,13279|1945,680,8587,9623,9909,63,713,695,274,10449
2398|49026,605,604,272,10138,296,106646,24914,28943,48714|76341,1830,1422,11,1892,286217,1891,10528,23168,106646
3077|217,1892,89,87,406449,858,944,943,86440,117340|8741,947,36647,2323,18183,348,11393,9276,578,744
851|330,37137,200,199,863,10193,201,81541,21052,505|9091,9614,6950,14534,10535,8587,306,18395,13595,8987
2399|49026,272,120,73799,767,10138,284053,82675,24428,1255|206487,10528,146233,9323,13,857,315837,38684,38,24428
3080|863,10193,13815,240916,36663,13252,256835,179826,11377,16342|628,5503,755,10428,14275,103,33542,687,8012,949
3081|605,604,165,242,296,196,24914,201274,324333,9355|24428,9312,379,2109,598,9336,13,1281,510,9659
3082|146304,2770,5458,121539,2295,218,48482,87233,63105,14544|451,3033,274,9314,9823,817,10398,11618,856,12220
1652|59859,22826,459295,338964,10599,10846,9012,85693,12776,407613|6552,11368,380,954,9614,11169,4248,220289,657,9472
3083|117340,44369,86440,59861,57046,84465,148077,210408,242551,214216|680,8467,36955,9350,193,329,3049,1572,8963,568
2400|605,604,2454,59122,17632,158483,37933,2359,10515,42332|9598,150540,10191,269149,601,99861,558,508,641,8699
852|809,59859,558,604,262500,109439,2978,672,283489,201|17654,235,787,19908,62206,2024,194,557,762,604
2401|604,605,809,49026,155,285,532,165,863,10193|9326,532,10377,4176,14358,850,180,9386,2322,5925
1653|30157,2978,11,11610,4480,10739,679,863,10193,28384|11561,1366,18183,857,10537,103,144,10452,2898,11929
1654|10387,47694,199,193,10705,201,42006,148077,71481,307087|97,10403,5550,2362,11360,10137,9396,172,879,1051
2403|2295,87233,180836,371758,51927,2275,282247,32047,11238,13815|236,63,24070,12122,9495,8068,4476,687,9382,8984
1655|11368,275,191731,313653,696,242551,84465,31532,57046,32303|10449,108,1965,892,2604,804,6073,109,8491,13223
2404|9469,41823,1713,300949,103668,153779,51985,34671,10400,71881|45612,18823,10156,13348,10537,38365,2665,11542,8357,1946
1656|604,605,165,296,24914,15602,196,2048,9323,87101|11937,1885,280,9679,955,562,9563,620,5503,509
1657|165,217,196,121539,106129,71063,229056,17046,24559,58084|850,9912,5693,826,881,1587,567,497,18691,36955
853|285,12568,1430,10515,8355,564,9922,2669,10502,166426|587,3432,2355,13997,591,10948,10972,278,1579,9693
854|22279,117340,86440,44369,148077,210408,18435,9922,13815,2055|37233,424,268,858,251,329,11450,13,8984,8587
2405|809,2295,87233,11067,36668,608,604,605,13394,4543|85,10537,492,35233,602,10403,238,278,15660,14181
3084|1375,608,10549,80032,31516,22074,41171,18908,217,13516|858,47475,24808,11586,47908,11381,8077,13549,8844,11971
3085|168,172,174,154,152,13475,3482,45266,134890,35201|8009,13785,9066,11934,2759,9312,8834,11287,586,11543
3086|14158,12094,16290,290250,5175,273807,313653,2109,834,214756|2118,155,10634,15060,603,4538,62206,45612,11452,129
1658|693,217,605,49026,155,330,608,1891,87,89|9331,35,955,36657,585,13,105,8587,9549,640
3771|608,38879,146730,242088,88018,84026,10434,50775,53412,50069|5156,14832,571,17539,11962,11299,96484,11364,907,10435
1659|808,608,57158,285,36668,604,605,49051,122917,671|1934,14,525,602,274,808,424,22,816,745
3772|1059,44662,22826,11953,37873,21490,11712,10599,10846,158483|278,128,4348,782,77338,807,424,194,641,843
229|105778,122,95682,51707,41316,288772,117036,85778,125953,118617|9093,2277,90,10163,32519,174,9323,1624,10217,11219
3773|165,200,168,330,603,172,201,85,217,196|172,85,196,596,1573,168,9659,826,8810,861
3775|657,667,76758,5937,424,826,34530,857,34528,31217|10479,1734,10911,320,36669,530,9619,10141,49026,9825
856|122,767,671,180863,8355,2359,1894,12445,387893,605|824,575,544,37165,671,99,10674,16307,587,1213
3776|199,200,201,2669,10502,61144,36663,17806,81541,21052|3036,9331,581,36955,11395,680,6520,9350,4476,11318
857|809,54138,608,298,330,157,6103,331,188927,307087|4953,22345,10414,532,9826,10874,1726,1893,568,105
3087|308063,165,110393,2978,605,122917,674,217,11238,77352|25376,279,640,1637,122917,62177,2454,1124,605,75612
859|809,16486,16487,16023,3989,8675,13394,9595,10192,48466|162,2323,15,37165,8358,10895,9665,3034,11543,165
3088|336735,102024,254725,99885,468343,60002,200,199,14424,173912|268,19101,63,18183,680,11472,9603,11450,581,4584
1660|3080,28292,605,604,29872,9869,11,20325,29885,126797|4421,1573,1893,621,712,2493,9603,1934,6620,11003
2406|10434,22826,938,10599,10846,80032,174,296,217,12776|226,9960,2665,1369,11976,9355,17443,11,10998,530
3089|11238,18585,13313,11368,71063,159932,14846,15019,8293,330|10731,236,1245,14534,9331,2064,108,281,9058,13
3092|324668,104,2501,116764,313371,51078,69353,134890,61532,37849|1911,926,8536,6075,12498,8367,24,651,8078,9340
3093|97643,22821,109439,82675,45243,140300,36003,15854,49444,27582|2001,13510,16871,14869,7942,16538,10147,12177,186,9842
3094|772,11238,2669,10502,9869,65759,22279,15969,10264,54825|2164,251,9612,581,10020,8587,680,13,329,280
230|14092,938,10739,180863,87233,11610,89560,11561,2359,54662|36685,289,2289,1985,863,2675,1452,2109,9495,745
1661|283995,82675,2454,140300,100634,15854,809,165,49444,1968|127585,27205,18785,64690,809,75612,8373,24428,116745,10719
860|49026,22821,54138,57158,22826,2295,11238,217,200,87233|8346,13223,24166,10191,1391,16869,489,2493,2054,50456
862|313653,1359,9533,1248,115241,273807,56608,40012,69353,61532|17204,30497,947,85,238,278,745,629,21849,289
3099|2295,177677,87233,330,331,6637,707,11238,253235,2017|9350,319,9739,9208,9800,1945,9479,5503,6950,4954
2407|809,2295,87233,326359,22826,274479,180863,204095,11610,73799|508,274,4538,22794,155,32085,103332,9325,10340,767
863|672,767,950,8355,10193,863,387893,57158,122,121|10545,11649,9447,11544,2981,1995,564,863,415,19933
1662|38318,124295,38361,2295,87233,20007,8293,42006,63105,897|10731,17402,76,12519,9087,8587,2064,10997,11777,329
864|122,120,24428,57158,122917,49051,284053,10138,369885,17632|76341,329,120,118340,122,157336,122917,129,177572,2062
865|334531,15552,379441,13768,19101,41288,31451,29078,333596,18133|9571,10314,11359,9611,10398,8871,13997,11017,10830,10714
1663|15393,199,200,201,70,6723,13223,22279,2669,10502|424,10731,9800,8844,629,11010,16771,771,11062,581
866|22826,180863,10846,10599,12776,43645,73680,117340,86440,44369|1075,12405,21334,142,99,77,11360,1985,7326,9304
3100|809,57158,122917,49051,12445,767,58574,6279,12444,45336|272693,157353,2642,455,12445,39514,64678,13189,954,109445
3777|45555,207441,97707,48227,36880,53200,89704,10479,69480,532|2291,2759,955,322,2832,1878,68,816,135,117
1664|330,10216,2907,218,313371,63105,9922,277399,331,101125|2164,854,10530,10510,812,11472,193,862,8587,11450
2408|180863,31522,9267,11949,583,63892,49455,938,1891,197082|379,252,539,9571,451,832,114,10608,144,949
869|2295,87233,9801,11238,231576,11091,47860,56608,10193,863|786,2062,702,1588,5279,1391,9536,607,245,9266
3102|608,47933,8487,41154,817,818,27768,14148,1632,2295|1701,329,13,7300,9410,2925,846,37165,857,9407
870|512,8288,10739,81836,418772,703,9686,696,11337,11561|451,241,9331,9283,10020,103,278,275,628,11827
3103|96872,54825,56828,180644,65755,60769,20007,47860,273315,261409|11013,17015,8130,1406,10054,10612,2107,11114,68924,8069
2409|605,604,4543,809,330,364,31606,49026,155,57158|11072,98,2039,9066,1945,274,146,36955,557,77
3104|38318,124295,38361,769,59529,20714,9533,1359,1248,200|9909,5503,278,4584,11934,3049,581,108,680,451
3105|273807,313653,148077,27448,51078,61532,118991,69353,333953,100783|1371,10673,12123,4233,2069,606,5279,1412,5,8831
3106|892,47860,48714,119916,524,769,201274,87061,89888,11253|2028,10003,8393,9611,9100,819,796,7984,9824,36819
1665|9869,10122,4911,42178,679,31052,28176,52867,26044,14040|22777,903,21142,105,679,8984,1813,17414,62,90
3107|49026,272,658,26199,28943,36670,11545,9428,117098,4538|11411,10681,1375,13990,13253,10909,1687,928,10206,707
1667|36571,31943,36573,228150,348811,117340,100814,44369,86440,412467|820,11663,37136,10663,9571,8831,2005,10303,814,2924
3108|30969,80379,45523,261581,449674,321594,185574,422500,20147,696|381,275,122,5156,1634,11355,762,120,426,10061
1668|1891,10193,863,1892,200,96872,256835,242,213121,201|424,9327,9802,954,568,11000,687,274,9208,63
2410|604,605,696,11610,157,10739,18111,14510,11337,9686|14,10409,14412,165,11257,10480,2118,2667,6415,17589
871|2295,87233,47860,608,105978,22074,92796,30157,37918,180863|9427,161,10218,562,7270,117,15144,9322,11826,680
872|313653,273807,1632,47933,71063,16412,9959,13279,13815,177677|10478,9327,146599,11107,862,36344,11862,252,25059,9279
2411|605,604,22826,180863,1891,10846,10599,272,12776,4787|670,76203,1429,185,1402,128,680,84892,1417,492
2412|131634,131631,18908,242,41171,57158,121,122,245,634|268,1892,313369,47971,603,274,65754,13,197,8055
2413|605,604,296,1891,24914,59967,134890,2048,1892,218|13,122,244786,1585,105,274,120,121,278,329
873|672,59859,767,272,675,673,674,285,12445,862|157336,473,51876,99861,2062,272,1726,127585,1491,65754
2414|49026,66660,15580,105371,74485,77120,210864,272,862,76|891,274,680,2059,388,1164,9509,1584,9388,616
3109|809,122,604,605,38318,10434,57158,44662,24202,19552|22617,1360,9451,1535,620,12706,544,9746,108,976
2415|148077,109418,238215,71880,333953,100783,305594,49218,280477,42950|10607,4964,11374,3050,15789,17159,9591,10156,11899,2268
2416|1059,203,100783,242,11712,44662,9263,48714,38223,65755|11562,11586,22292,982,51763,705,5925,8987,829,15
3110|607,1895,1893,559,558,8487,41154,5548,10502,2669|8843,331,4965,2067,2114,801,10016,10550,6280,2675
2418|306,96,77118,313653,273807,363383,49971,117340,44369,86440|2665,49870,11517,9820,2295,793,3558,11353,3036,9571
875|177677,20007,63105,126797,36868,89606,277399,707,6637,22279|9804,1572,4584,812,114,31174,424,36593,274,10112
876|40012,1448,198450,56608,15552,104338,68757,43749,21325,44909|15602,711,11164,11011,9536,4247,11381,563,8914,19913
2419|203,16992,26809,270357,87065,20183,18585,116318,48714,81294|2064,8012,1572,36955,319,451,8839,807,9909,812
877|2295,36658,87233,608,9550,121539,693,209361,298931,1494|11543,10397,2105,10778,404,2756,107,786,19381,2900
1670|25502,43323,53397,53387,53392,33476,605,604,53405,32323|777,18030,813,22292,42861,828,1480,765,280,75888
1671|120,140,411,57158,769,122917,49051,86440,117340,44369|11971,2108,236,146,15602,712,1587,935,90,11780
3111|49026,272,6440,608,693,58574,5174,9699,138697,76600|567,10307,9533,3933,978,2359,14359,1402,7443,601
3112|9922,11238,218,2055,203,63105,255157,225975,866,277399|8963,8467,949,771,414,562,329,568,36955,687
3113|71063,300949,153779,103668,54398,34671,313371,15552,198450,84569|332,6620,1687,10599,11659,13764,3587,3543,11568,1439
2421|809,767,604,605,180863,57158,121,122,608,671|121,3035,586,8413,122,10331,55931,36557,98,1669
1672|608,57158,121,122,122917,49051,217,2978,165,4543|6069,4643,603,1585,2292,380,9475,8467,2280,711
3114|122,180863,120,532,22826,2359,10599,10846,57158,12776|268,812,2322,75,754,500,9273,600,657,345
3115|120,57158,49051,122917,17632,68735,2294,198677,273315,261409|8077,1945,10530,9342,8068,36593,168,955,4327,9798
231|1375,87233,1059,22821,122917,36443,8355,928,8010,76600|7485,9535,2610,1637,4593,9741,285,3489,16995,9559
2422|22826,165,10846,10599,1059,13127,73799,57158,12776,122917|38142,39254,102899,1576,308369,13223,271110,98566,152795,333371
232|70,11901,48714,8288,5143,30890,10747,524,769,9686|79782,14168,654,12230,10102,424,11674,17664,279,938
233|49026,71481,272,59122,43743,36663,105593,59015,307087,18926|10315,16535,16520,10331,426,11197,4978,21755,10514,1725
3778|608,604,605,809,57158,285,4952,2295,693,32323|198,6106,10349,5825,976,6312,10714,11598,9504,954
2423|322,329,1891,14148,1632,13815,9959,13279,11,177677|11,15602,9327,862,9625,9099,20762,26748,10539,2320
2424|91586,313653,273807,9533,1359,1248,115241,259693,51078,69353|277685,510,321258,10331,242224,4232,571,6537,22970,3021
1673|11067,80032,696,217,2978,14696,605,165,11610,11657|9806,275,949,10658,193,9823,331,10440,41276,9458
878|73799,1656,693,9801,18500,200,37137,26809,122917,201|13,1124,1930,27205,2667,10195,34653,1588,157336,13053
1674|21052,2770,505,81541,9281,4771,4911,20761,11657,191731|105,345,13,1637,857,568,10276,380,9844,16172
2425|165,180863,71063,22826,54398,198450,196,10599,10846,121539|18,194,63,3558,510,1900,146,3034,25300,165
